0.0	2.6095e-30	1.3385e-30	4.1506e-30	1000	0
0.1	2.6073e-30	1.3392e-30	4.1520e-30	1000	0
0.2	2.6057e-30	1.3396e-30	4.1532e-30	1000	2
0.3	2.5992e-30	1.3451e-30	4.1542e-30	1000	4
0.4	2.5976e-30	1.3459e-30	4.1550e-30	1000	4
0.5	2.5967e-30	1.3463e-30	4.1556e-30	1000	8
0.6	2.5926e-30	1.3500e-30	4.1560e-30	1000	10
0.8	2.5976e-30	1.3448e-30	4.1561e-30	1000	12
0.9	2.5970e-30	1.3457e-30	4.1559e-30	1000	12
1.0	2.5965e-30	1.3466e-30	4.1555e-30	1000	12
1.1	2.5996e-30	1.3442e-30	4.1548e-30	1000	18
1.2	2.5996e-30	1.3450e-30	4.1540e-30	1000	20
1.3	2.5998e-30	1.3459e-30	4.1529e-30	1000	20
1.5	2.6003e-30	1.3481e-30	4.1502e-30	1000	22
1.6	2.6010e-30	1.3491e-30	4.1485e-30	1000	22
1.7	2.6004e-30	1.3514e-30	4.1467e-30	1000	26
1.8	2.5971e-30	1.3568e-30	4.1447e-30	1000	30
1.9	2.5985e-30	1.3576e-30	4.1425e-30	1000	32
2.0	2.6007e-30	1.3578e-30	4.1401e-30	1000	34
2.1	2.6023e-30	1.3587e-30	4.1375e-30	1000	34
2.2	2.6041e-30	1.3597e-30	4.1348e-30	1000	36
2.4	2.6047e-30	1.3651e-30	4.1288e-30	1000	40
2.5	2.5979e-30	1.3751e-30	4.1256e-30	1000	44
2.6	2.5933e-30	1.3831e-30	4.1222e-30	1000	46
2.7	2.5959e-30	1.3839e-30	4.1187e-30	1000	46
2.9	2.5992e-30	1.3880e-30	4.1113e-30	1000	48
3.0	2.6008e-30	1.3904e-30	4.1074e-30	1000	50
3.1	2.6041e-30	1.3910e-30	4.1034e-30	1000	50
3.2	2.6068e-30	1.3925e-30	4.0993e-30	1000	52
3.3	2.6052e-30	1.3982e-30	4.0951e-30	1000	54
3.4	2.6036e-30	1.4041e-30	4.0908e-30	1000	58
