0.0	2.7603e-30	1.4299e-30	4.2506e-30	1000	0
0.1	2.7426e-30	1.4525e-30	4.2457e-30	1000	16
0.2	2.7432e-30	1.4568e-30	4.2408e-30	1000	24
0.3	2.7548e-30	1.4502e-30	4.2358e-30	1000	30
0.4	2.7546e-30	1.4554e-30	4.2308e-30	1000	40
0.5	2.7537e-30	1.4613e-30	4.2258e-30	1000	44
0.6	2.7529e-30	1.4671e-30	4.2207e-30	1000	50
0.8	2.7632e-30	1.4669e-30	4.2107e-30	1000	70
0.9	2.7598e-30	1.4753e-30	4.2057e-30	1000	82
1.0	2.7627e-30	1.4774e-30	4.2007e-30	1000	102
1.1	2.7665e-30	1.4785e-30	4.1957e-30	1000	106
1.2	2.7716e-30	1.4783e-30	4.1908e-30	1000	110
1.3	2.7777e-30	1.4771e-30	4.1860e-30	1000	112
1.5	2.7756e-30	1.4886e-30	4.1765e-30	1000	124
1.6	2.7729e-30	1.4959e-30	4.1719e-30	1000	138
1.7	2.7717e-30	1.5017e-30	4.1674e-30	1000	144
1.8	2.7754e-30	1.5023e-30	4.1630e-30	1000	154
1.9	2.7945e-30	1.4876e-30	4.1587e-30	1000	162
2.0	2.7972e-30	1.4890e-30	4.1545e-30	1000	168
2.1	2.7914e-30	1.4990e-30	4.1504e-30	1000	186
2.2	2.7887e-30	1.5055e-30	4.1465e-30	1000	196
2.4	2.8020e-30	1.4997e-30	4.1391e-30	1000	214
2.5	2.7895e-30	1.5156e-30	4.1356e-30	1000	222
2.6	2.7923e-30	1.5161e-30	4.1323e-30	1000	228
2.7	2.7967e-30	1.5148e-30	4.1292e-30	1000	230
2.9	2.8093e-30	1.5080e-30	4.1235e-30	1000	240
3.0	2.8029e-30	1.5170e-30	4.1209e-30	1000	250
3.1	2.8153e-30	1.4997e-30	4.1213e-30	998	262
3.2	2.8309e-30	1.4864e-30	4.1189e-30	998	274
3.3	2.8378e-30	1.4817e-30	4.1168e-30	998	286
3.4	2.8385e-30	1.4829e-30	4.1149e-30	998	292
3.5	2.8447e-30	1.4784e-30	4.1131e-30	998	302
3.6	2.8546e-30	1.4701e-30	4.1116e-30	998	314
3.7	2.8520e-30	1.4740e-30	4.1103e-30	998	322
3.8	2.8504e-30	1.4768e-30	4.1091e-30	998	326
3.9	2.8522e-30	1.4759e-30	4.1082e-30	998	332
4.0	2.8568e-30	1.4720e-30	4.1075e-30	998	336
4.1	2.8642e-30	1.4678e-30	4.1144e-30	996	344
4.2	2.8639e-30	1.4684e-30	4.1142e-30	996	350
4.3	2.8671e-30	1.4652e-30	4.1141e-30	996	358
4.4	2.8702e-30	1.4620e-30	4.1143e-30	996	358
4.5	2.8689e-30	1.4629e-30	4.1147e-30	996	364
4.7	2.8806e-30	1.4498e-30	4.1161e-30	996	370
4.8	2.8907e-30	1.4387e-30	4.1171e-30	996	372
4.9	2.8928e-30	1.4354e-30	4.1183e-30	996	372
5.0	2.8912e-30	1.4355e-30	4.1197e-30	996	376
5.2	2.8874e-30	1.4359e-30	4.1231e-30	996	390
5.3	2.8900e-30	1.4313e-30	4.1251e-30	996	402
