0.0	2.6447e-30	1.3593e-30	4.3957e-30	1000	0
0.1	2.6453e-30	1.3596e-30	4.3949e-30	1000	0
0.2	2.6463e-30	1.3599e-30	4.3936e-30	1000	0
0.3	2.6474e-30	1.3604e-30	4.3919e-30	1000	0
0.4	2.6489e-30	1.3609e-30	4.3899e-30	1000	0
0.5	2.6506e-30	1.3616e-30	4.3876e-30	1000	0
0.6	2.6527e-30	1.3623e-30	4.3848e-30	1000	0
0.8	2.6575e-30	1.3640e-30	4.3783e-30	1000	0
0.9	2.6603e-30	1.3650e-30	4.3745e-30	1000	0
1.0	2.6633e-30	1.3661e-30	4.3703e-30	1000	0
1.1	2.6666e-30	1.3673e-30	4.3659e-30	1000	0
1.2	2.6702e-30	1.3685e-30	4.3611e-30	1000	0
1.3	2.6739e-30	1.3698e-30	4.3560e-30	1000	0
1.5	2.6822e-30	1.3727e-30	4.3449e-30	1000	0
1.6	2.6866e-30	1.3742e-30	4.3389e-30	1000	0
1.7	2.6912e-30	1.3759e-30	4.3327e-30	1000	0
1.8	2.6960e-30	1.3775e-30	4.3262e-30	1000	0
1.9	2.7010e-30	1.3793e-30	4.3195e-30	1000	0
2.0	2.7062e-30	1.3811e-30	4.3125e-30	1000	0
2.1	2.7115e-30	1.3829e-30	4.3053e-30	1000	0
2.2	2.7170e-30	1.3848e-30	4.2979e-30	1000	0
2.4	2.7284e-30	1.3887e-30	4.2826e-30	1000	0
2.5	2.7343e-30	1.3908e-30	4.2747e-30	1000	0
2.6	2.7403e-30	1.3928e-30	4.2666e-30	1000	0
2.7	2.7464e-30	1.3949e-30	4.2584e-30	1000	0
2.9	2.7589e-30	1.3992e-30	4.2417e-30	1000	0
3.0	2.7652e-30	1.4014e-30	4.2332e-30	1000	0
3.1	2.7715e-30	1.4035e-30	4.2247e-30	1000	0
3.2	2.7780e-30	1.4057e-30	4.2161e-30	1000	0
3.3	2.7844e-30	1.4079e-30	4.2075e-30	1000	0
3.4	2.7908e-30	1.4101e-30	4.1988e-30	1000	0
3.5	2.7973e-30	1.4123e-30	4.1902e-30	1000	0
3.6	2.8037e-30	1.4145e-30	4.1816e-30	1000	0
3.7	2.8101e-30	1.4167e-30	4.1730e-30	1000	0
3.8	2.8165e-30	1.4189e-30	4.1644e-30	1000	0
3.9	2.8228e-30	1.4210e-30	4.1560e-30	1000	0
4.0	2.8290e-30	1.4231e-30	4.1476e-30	1000	0
4.1	2.8352e-30	1.4252e-30	4.1393e-30	1000	0
4.2	2.8413e-30	1.4273e-30	4.1312e-30	1000	0
4.3	2.8473e-30	1.4293e-30	4.1231e-30	1000	0
4.4	2.8532e-30	1.4313e-30	4.1152e-30	1000	0
4.5	2.8590e-30	1.4333e-30	4.1075e-30	1000	0
4.7	2.8701e-30	1.4370e-30	4.0927e-30	1000	0
4.8	2.8754e-30	1.4388e-30	4.0855e-30	1000	0
4.9	2.8806e-30	1.4406e-30	4.0786e-30	1000	0
5.0	2.8856e-30	1.4422e-30	4.0719e-30	1000	0
5.2	2.8951e-30	1.4454e-30	4.0593e-30	1000	0
5.3	2.8995e-30	1.4469e-30	4.0534e-30	1000	0
5.4	2.9037e-30	1.4483e-30	4.0478e-30	1000	0
5.5	2.9077e-30	1.4496e-30	4.0425e-30	1000	0
5.7	2.9150e-30	1.4520e-30	4.0327e-30	1000	0
5.8	2.9183e-30	1.4531e-30	4.0284e-30	1000	0
5.9	2.9213e-30	1.4541e-30	4.0243e-30	1000	0
6.0	2.9241e-30	1.4550e-30	4.0206e-30	1000	0
6.2	2.9290e-30	1.4566e-30	4.0142e-30	1000	0
6.3	2.9310e-30	1.4572e-30	4.0116e-30	1000	0
6.4	2.9327e-30	1.4578e-30	4.0093e-30	1000	0
6.5	2.9342e-30	1.4582e-30	4.0074e-30	1000	0
6.6	2.9353e-30	1.4586e-30	4.0058e-30	1000	0
6.7	2.9363e-30	1.4589e-30	4.0047e-30	1000	0
6.8	2.9369e-30	1.4590e-30	4.0039e-30	1000	0
6.9	2.9372e-30	1.4591e-30	4.0034e-30	1000	0
7.0	2.9373e-30	1.4591e-30	4.0034e-30	1000	0
7.1	2.9371e-30	1.4589e-30	4.0038e-30	1000	0
7.2	2.9366e-30	1.4587e-30	4.0045e-30	1000	0
7.3	2.9358e-30	1.4584e-30	4.0056e-30	1000	0
