0.0	2.7960e-30	1.4541e-30	4.0366e-30	998	0
0.1	2.7954e-30	1.4593e-30	4.0320e-30	998	2
0.2	2.7812e-30	1.4778e-30	4.0275e-30	998	16
0.3	2.7934e-30	1.4698e-30	4.0233e-30	998	36
0.4	2.7761e-30	1.4912e-30	4.0194e-30	998	52
0.5	2.7721e-30	1.4989e-30	4.0156e-30	998	88
0.6	2.7718e-30	1.5027e-30	4.0122e-30	998	110
0.8	2.7556e-30	1.5250e-30	4.0060e-30	998	140
0.9	2.7288e-30	1.5545e-30	4.0033e-30	998	160
1.0	2.7264e-30	1.5594e-30	4.0008e-30	998	166
1.1	2.6979e-30	1.5900e-30	3.9987e-30	998	192
1.2	2.6939e-30	1.5959e-30	3.9968e-30	998	200
1.3	2.6578e-30	1.6336e-30	3.9952e-30	998	212
1.5	2.6472e-30	1.6466e-30	3.9929e-30	998	232
1.6	2.6356e-30	1.6589e-30	3.9922e-30	998	262
1.7	2.6231e-30	1.6718e-30	3.9917e-30	998	274
1.8	2.6224e-30	1.6726e-30	3.9916e-30	998	278
1.9	2.6107e-30	1.6842e-30	3.9917e-30	998	300
2.0	2.6060e-30	1.6884e-30	3.9922e-30	998	312
2.1	2.5955e-30	1.6982e-30	3.9929e-30	998	330
2.2	2.5930e-30	1.6997e-30	3.9939e-30	998	344
2.4	2.5911e-30	1.6986e-30	3.9969e-30	998	352
2.5	2.5928e-30	1.6951e-30	3.9988e-30	998	374
2.6	2.5966e-30	1.6891e-30	4.0009e-30	998	398
2.7	2.5978e-30	1.6855e-30	4.0034e-30	998	410
2.9	2.6159e-30	1.6617e-30	4.0091e-30	998	432
3.0	2.6153e-30	1.6590e-30	4.0123e-30	998	440
3.1	2.5930e-30	1.6778e-30	4.0158e-30	998	456
3.2	2.5864e-30	1.6807e-30	4.0195e-30	998	460
3.3	2.5900e-30	1.6731e-30	4.0235e-30	998	478
3.4	2.5899e-30	1.6691e-30	4.0277e-30	998	492
3.5	2.5869e-30	1.6676e-30	4.0321e-30	998	502
3.6	2.5980e-30	1.6519e-30	4.0368e-30	998	510
