0.0	3.1410e-30	1.3121e-30	4.2357e-30	1000	0
0.1	3.1353e-30	1.3121e-30	4.2414e-30	1000	0
0.2	3.1293e-30	1.3122e-30	4.2473e-30	1000	0
0.3	3.1232e-30	1.3122e-30	4.2534e-30	1000	0
0.4	3.1168e-30	1.3123e-30	4.2596e-30	1000	0
0.5	3.1103e-30	1.3124e-30	4.2660e-30	1000	0
0.6	3.1036e-30	1.3125e-30	4.2726e-30	1000	0
0.8	3.0898e-30	1.3128e-30	4.2862e-30	1000	0
0.9	3.0827e-30	1.3130e-30	4.2931e-30	1000	0
1.0	3.0754e-30	1.3131e-30	4.3002e-30	1000	0
1.1	3.0681e-30	1.3133e-30	4.3073e-30	1000	0
1.2	3.0607e-30	1.3135e-30	4.3145e-30	1000	0
1.3	3.0532e-30	1.3137e-30	4.3218e-30	1000	0
1.5	3.0381e-30	1.3142e-30	4.3364e-30	1000	0
1.6	3.0305e-30	1.3144e-30	4.3438e-30	1000	0
1.7	3.0229e-30	1.3147e-30	4.3512e-30	1000	0
1.8	3.0153e-30	1.3150e-30	4.3585e-30	1000	0
1.9	3.0077e-30	1.3153e-30	4.3658e-30	1000	0
2.0	3.0001e-30	1.3156e-30	4.3731e-30	1000	0
2.1	2.9926e-30	1.3159e-30	4.3803e-30	1000	0
2.2	2.9851e-30	1.3162e-30	4.3875e-30	1000	0
2.4	2.9705e-30	1.3168e-30	4.4015e-30	1000	0
2.5	2.9633e-30	1.3171e-30	4.4083e-30	1000	0
2.6	2.9562e-30	1.3175e-30	4.4151e-30	1000	0
2.7	2.9492e-30	1.3178e-30	4.4217e-30	1000	0
2.9	2.9358e-30	1.3185e-30	4.4344e-30	1000	0
3.0	2.9293e-30	1.3189e-30	4.4405e-30	1000	0
3.1	2.9231e-30	1.3192e-30	4.4465e-30	1000	0
3.2	2.9170e-30	1.3196e-30	4.4522e-30	1000	0
3.3	2.9111e-30	1.3200e-30	4.4577e-30	1000	0
3.4	2.9054e-30	1.3203e-30	4.4630e-30	1000	0
3.5	2.9000e-30	1.3207e-30	4.4681e-30	1000	0
3.6	2.8948e-30	1.3210e-30	4.4729e-30	1000	0
3.7	2.8899e-30	1.3214e-30	4.4775e-30	1000	0
3.8	2.8852e-30	1.3218e-30	4.4818e-30	1000	0
3.9	2.8808e-30	1.3221e-30	4.4859e-30	1000	0
4.0	2.8766e-30	1.3225e-30	4.4897e-30	1000	0
4.1	2.8728e-30	1.3228e-30	4.4932e-30	1000	0
4.2	2.8692e-30	1.3232e-30	4.4964e-30	1000	0
4.3	2.8659e-30	1.3235e-30	4.4993e-30	1000	0
4.4	2.8630e-30	1.3238e-30	4.5019e-30	1000	0
4.5	2.8603e-30	1.3241e-30	4.5043e-30	1000	0
4.7	2.8560e-30	1.3248e-30	4.5080e-30	1000	0
4.8	2.8543e-30	1.3251e-30	4.5094e-30	1000	0
4.9	2.8530e-30	1.3254e-30	4.5104e-30	1000	0
5.0	2.8519e-30	1.3256e-30	4.5112e-30	1000	0
5.2	2.8509e-30	1.3262e-30	4.5117e-30	1000	0
5.3	2.8509e-30	1.3264e-30	4.5114e-30	1000	0
5.4	2.8512e-30	1.3267e-30	4.5109e-30	1000	0
5.5	2.8519e-30	1.3269e-30	4.5100e-30	1000	0
5.7	2.8541e-30	1.3273e-30	4.5073e-30	1000	0
5.8	2.8558e-30	1.3275e-30	4.5055e-30	1000	0
5.9	2.8578e-30	1.3276e-30	4.5033e-30	1000	0
6.0	2.8601e-30	1.3278e-30	4.5009e-30	1000	0
6.2	2.8656e-30	1.3281e-30	4.4951e-30	1000	0
6.3	2.8688e-30	1.3282e-30	4.4918e-30	1000	0
6.4	2.8723e-30	1.3283e-30	4.4881e-30	1000	0
6.5	2.8761e-30	1.3284e-30	4.4842e-30	1000	0
6.6	2.8803e-30	1.3284e-30	4.4801e-30	1000	0
6.7	2.8846e-30	1.3285e-30	4.4756e-30	1000	0
6.8	2.8893e-30	1.3285e-30	4.4709e-30	1000	0
6.9	2.8942e-30	1.3285e-30	4.4660e-30	1000	0
7.0	2.8994e-30	1.3285e-30	4.4608e-30	1000	0
7.1	2.9048e-30	1.3285e-30	4.4554e-30	1000	0
7.2	2.9104e-30	1.3285e-30	4.4498e-30	1000	0
7.3	2.9163e-30	1.3284e-30	4.4440e-30	1000	0
7.4	2.9223e-30	1.3284e-30	4.4380e-30	1000	0
7.5	2.9286e-30	1.3283e-30	4.4318e-30	1000	0
7.6	2.9351e-30	1.3282e-30	4.4255e-30	1000	0
7.7	2.9417e-30	1.3281e-30	4.4190e-30	1000	0
7.8	2.9484e-30	1.3280e-30	4.4123e-30	1000	0
7.9	2.9554e-30	1.3279e-30	4.4055e-30	1000	0
8.0	2.9624e-30	1.3277e-30	4.3986e-30	1000	0
8.1	2.9696e-30	1.3275e-30	4.3916e-30	1000	0
8.2	2.9769e-30	1.3274e-30	4.3845e-30	1000	0
8.3	2.9843e-30	1.3272e-30	4.3773e-30	1000	0
8.4	2.9917e-30	1.3270e-30	4.3701e-30	1000	0
8.5	2.9992e-30	1.3267e-30	4.3628e-30	1000	0
8.6	3.0068e-30	1.3265e-30	4.3555e-30	1000	0
8.8	3.0220e-30	1.3260e-30	4.3407e-30	1000	0
8.9	3.0296e-30	1.3257e-30	4.3334e-30	1000	0
9.0	3.0372e-30	1.3255e-30	4.3261e-30	1000	0
9.1	3.0448e-30	1.3252e-30	4.3188e-30	1000	0
9.3	3.0598e-30	1.3246e-30	4.3043e-30	1000	0
9.4	3.0673e-30	1.3242e-30	4.2972e-30	1000	0
9.5	3.0746e-30	1.3239e-30	4.2902e-30	1000	0
9.6	3.0818e-30	1.3236e-30	4.2833e-30	1000	0
9.8	3.0959e-30	1.3229e-30	4.2699e-30	1000	0
9.9	3.1028e-30	1.3226e-30	4.2634e-30	1000	0
10.0	3.1095e-30	1.3222e-30	4.2570e-30	1000	0
10.1	3.1161e-30	1.3219e-30	4.2508e-30	1000	0
10.3	3.1286e-30	1.3212e-30	4.2390e-30	1000	0
10.4	3.1346e-30	1.3208e-30	4.2334e-30	1000	0
10.5	3.1403e-30	1.3204e-30	4.2280e-30	1000	0
10.6	3.1459e-30	1.3201e-30	4.2228e-30	1000	0
10.8	3.1562e-30	1.3193e-30	4.2132e-30	1000	0
10.9	3.1610e-30	1.3190e-30	4.2087e-30	1000	0
11.0	3.1655e-30	1.3186e-30	4.2046e-30	1000	0
11.1	3.1698e-30	1.3183e-30	4.2007e-30	1000	0
11.3	3.1775e-30	1.3176e-30	4.1937e-30	1000	0
11.4	3.1809e-30	1.3172e-30	4.1906e-30	1000	0
11.5	3.1839e-30	1.3169e-30	4.1879e-30	1000	0
11.6	3.1867e-30	1.3166e-30	4.1854e-30	1000	0
11.8	3.1913e-30	1.3160e-30	4.1815e-30	1000	0
11.9	3.1931e-30	1.3156e-30	4.1799e-30	1000	0
12.0	3.1946e-30	1.3154e-30	4.1787e-30	1000	0
12.1	3.1958e-30	1.3151e-30	4.1779e-30	1000	0
12.3	3.1971e-30	1.3145e-30	4.1771e-30	1000	0
12.4	3.1973e-30	1.3143e-30	4.1772e-30	1000	0
12.5	3.1971e-30	1.3140e-30	4.1776e-30	1000	0
12.6	3.1966e-30	1.3138e-30	4.1783e-30	1000	0
12.8	3.1946e-30	1.3134e-30	4.1808e-30	1000	0
12.9	3.1931e-30	1.3132e-30	4.1824e-30	1000	0
13.0	3.1913e-30	1.3130e-30	4.1845e-30	1000	0
13.1	3.1891e-30	1.3129e-30	4.1868e-30	1000	0
13.2	3.1867e-30	1.3127e-30	4.1894e-30	1000	0
13.3	3.1839e-30	1.3126e-30	4.1923e-30	1000	0
13.4	3.1808e-30	1.3125e-30	4.1955e-30	1000	0
13.5	3.1774e-30	1.3124e-30	4.1990e-30	1000	0
13.6	3.1737e-30	1.3123e-30	4.2028e-30	1000	0
13.7	3.1697e-30	1.3122e-30	4.2069e-30	1000	0
13.8	3.1654e-30	1.3121e-30	4.2112e-30	1000	0
13.9	3.1609e-30	1.3121e-30	4.2158e-30	1000	0
14.0	3.1561e-30	1.3121e-30	4.2206e-30	1000	0
14.1	3.1510e-30	1.3121e-30	4.2257e-30	1000	0
14.2	3.1457e-30	1.3121e-30	4.2310e-30	1000	0
14.3	3.1402e-30	1.3121e-30	4.2365e-30	1000	0
14.4	3.1344e-30	1.3121e-30	4.2422e-30	1000	0
14.5	3.1284e-30	1.3122e-30	4.2481e-30	1000	0
14.6	3.1223e-30	1.3122e-30	4.2542e-30	1000	0
14.7	3.1159e-30	1.3123e-30	4.2605e-30	1000	0
14.8	3.1093e-30	1.3124e-30	4.2670e-30	1000	0
14.9	3.1026e-30	1.3125e-30	4.2736e-30	1000	0
